,site_name,url,title,type,description,price:amount,price:currency,image,image:secure_url,availability,kit
91,Dangkeebs,https://dangkeebs.com/products/kbdfans-x-mito-x-gateron-laser-60g,KBDFans x MITO x Gateron Laser – 60g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 60g bottom-out 5 pin ,6.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/KBDFans-Mito-Laser-60g_1200x1200.png?v=1644462170,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/KBDFans-Mito-Laser-60g_1200x1200.png?v=1644462170,Sold out,Default Title  - Sold out
92,Dangkeebs,https://dangkeebs.com/products/kbdfans-x-mito-x-gateron-laser-70g,KBDFans x MITO x Gateron Laser – 70g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 70g bottom-out 5 pin ,6.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0972_1200x1200.jpg?v=1621475622,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0972_1200x1200.jpg?v=1621475622,Add to cart,Default Title
93,Dangkeebs,https://dangkeebs.com/products/gateron-blizzard,Gateron Blizzard,product,"Gateron Blizzards are a sequel to the popular Gateron Silver Blizzard switches. This new version features a long pole stem, minimal pre-travel, and a unique housing combination of PA66 and POM.Quantity of 1 = 10 switches. Specifications: Tactile Top Housing: PA66 Bottom Housing: POM Stem: POM 60g actuation 3.4mm travel",7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1944_1200x1200.jpg?v=1654822422,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1944_1200x1200.jpg?v=1654822422,Add to cart,Default Title
94,Dangkeebs,https://dangkeebs.com/products/gateron-silver-blizzard,Gateron Silver Blizzard,product,"Gateron Silver Blizzards feature a long pole stem, minimal pre-travel, and gold plated springs. These switches are great for those who enjoy a more solid bottom out sound. Quantity of 1 = 10 switches. Specifications: Tactile Top Housing: Polycarbonate Bottom Housing: PA66 Stem: POM Gold plated spring 60g actuation 3.4m",5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Silver-Blizzard_1200x1200.png?v=1644186863,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Silver-Blizzard_1200x1200.png?v=1644186863,Sold out,Default Title  - Sold out
95,Dangkeebs,https://dangkeebs.com/products/gateron-oil-king,Gateron Oil King,product,"Gateron Oil Kings feature a Nylon PA66 top housing, ink blend bottom housing, and coated 20mm spring. They also utilize Gateron's improved lubing method seen in Gateron's Pro Line of switches.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Nylon PA66 Bottom Housing: ",6.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Oil-King_1200x1200.png?v=1645066068,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Oil-King_1200x1200.png?v=1645066068,Add to cart,Default Title
96,Dangkeebs,https://dangkeebs.com/products/gateron-cj,Gateron CJ,product,"Gateron CJ's are smooth linears inspired by French hydrangea flowers. These beautiful deep indigo switches feature a top housing composed of the same material as Gateron's acclaimed INK series, a POM stem, and a POM bottom housing.    Switches are sold in packs of 10. Quantity of 1 = 10 switches.Specifications: Linear ",6.10,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0077_1200x1200.jpg?v=1632696508,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0077_1200x1200.jpg?v=1632696508,Add to cart,Default Title
97,Dangkeebs,https://dangkeebs.com/products/gateron-slate,Gateron Slate,product,"Gateron Slates are a new addition to Gateron's premium selection of switches. They're smooth linears with a truncated travel distance similar to Gateron Yellow Inks. They feature a proprietary housing material, and stainless steel spring.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Lin",8.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Slate_1200x1200.png?v=1644186878,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Slate_1200x1200.png?v=1644186878,Add to cart,Default Title
98,Dangkeebs,https://dangkeebs.com/products/gateron-box-ink-v2-black,Gateron Box Ink V2 - Black,product,"Gateron Box Ink V2's are a new iteration to Gateron's Ink line of switches. They feature a truncated travel distance, and long spring for increased responsiveness. These switches utilize the same unique housing material and coated spring found in the original Ink switches.   Switches are sold in packs of 10. Quantity 1",8.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1193_1200x1200.jpg?v=1641616547,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1193_1200x1200.jpg?v=1641616547,Sold out,Default Title  - Sold out
99,Dangkeebs,https://dangkeebs.com/products/gateron-milky-yellow-pro,Gateron Milky Yellow Pro,product,"Gateron Milky Yellow Pros feature an updated mold resulting in reduced stem wobble, tighter housings, and improved smoothness. The switches are lightly pre-lubed and utilize the same traditional milky housing the community has come to love.  Similar to their predecessors, they're excellent linear switches, and extremel",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1155_1200x1200.jpg?v=1640928414,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_1155_1200x1200.jpg?v=1640928414,Add to cart,Default Title
100,Dangkeebs,https://dangkeebs.com/products/gateron-milky-clear,Gateron Milky Clear,product,"Gateron Milky Clears are excellent linear switches. They feature all of the community acclaimed properties of Gateron Milky Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Li",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9951_1200x1200.jpg?v=1630215537,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9951_1200x1200.jpg?v=1630215537,Add to cart,Default Title
101,Dangkeebs,https://dangkeebs.com/products/gateron-milky-green,Gateron Milky Green,product,Gateron Milky Greens incorporate a click jacket for an audible click when you actuate the switch. They also feature all of the community acclaimed properties of Gateron's milky housing. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky Top Housing: Polycarbonate / Nylon Blend Bottom Ho,2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Green_1200x1200.png?v=1644462211,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Green_1200x1200.png?v=1644462211,Sold out,Default Title  - Sold out
102,Dangkeebs,https://dangkeebs.com/products/gateron-cap-milky-v2,Gateron Cap - Milky V2,product,"Gateron Cap - Milky V2's are essentially the Cap Switches you love, but with a few improvements. This time around they feature a new mold aimed to reduce stem wobble in addition to a new factory lubing technique allowing for better consistency between switches.     Switches are sold in packs of 10. Quantity 1 = 10 swit",3.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9941_1200x1200.jpg?v=1630214927,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9941_1200x1200.jpg?v=1630214927,Add to cart,Default Title
103,Dangkeebs,https://dangkeebs.com/products/gateron-cap-brown,Gateron Cap - Brown,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 2.0 mm actuation / 4.0mm travel 55g actuation Gold plated spring 5 pin  ﻿Lightly Pre-lubed,5.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Cap-Brown_1200x1200.png?v=1649028350,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Cap-Brown_1200x1200.png?v=1649028350,Add to cart,Default Title
104,Dangkeebs,https://dangkeebs.com/products/gateron-cap-yellow,Gateron Cap - Yellow,product,Switches are sold in packs of 35. Quantity 1 = 35 switches.  Specifications: Linear 2.0 mm actuation / 4.0mm travel 50g actuation / 63g bottom out Gold plated spring 5 pin  Acrylic case,18.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateroncapbox_dd960e4c-8f38-42aa-8746-975bb55d50a5_1200x1200.jpg?v=1609749744,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateroncapbox_dd960e4c-8f38-42aa-8746-975bb55d50a5_1200x1200.jpg?v=1609749744,Add to cart,Default Title
105,Dangkeebs,https://dangkeebs.com/products/gateron-black-ink-v2,Gateron Black Ink V2,product,"Gateron Black Ink V2's are from Gateron's premium line of switches. They feature a unique housing material and coated spring.  These switches are highly regarded within the community, and arguably one of the smoothest linears.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Hous",7.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8289_1200x1200.jpg?v=1602996463,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8289_1200x1200.jpg?v=1602996463,Add to cart,Default Title
106,Dangkeebs,https://dangkeebs.com/products/gateron-yellow-ink-v2,Gateron Yellow Ink V2,product,"Gateron Yellow Ink V2's are from Gateron's premium line of switches. They feature a unique housing material and coated spring.  These switches are highly regarded within the community, and arguably one of the smoothest linears. However, unlike their red, and black counterparts, these switches feature a shorter travel d",7.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8275-3_1200x1200.jpg?v=1604938165,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8275-3_1200x1200.jpg?v=1604938165,Add to cart,Default Title
107,Dangkeebs,https://dangkeebs.com/products/gateron-red-ink-v2,Gateron Red Ink V2,product,"Gateron Red Ink V2's are from Gateron's premium line of switches. They feature a unique housing material and coated spring.  These switches are highly regarded within the community, and arguably one of the smoothest linears.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Hous",7.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8253-2_1200x1200.jpg?v=1602996177,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8253-2_1200x1200.jpg?v=1602996177,Sold out,Default Title  - Sold out
108,Dangkeebs,https://dangkeebs.com/products/gateron-milky-blue,Gateron Milky Blue,product,Gateron Milky Blues incorporate a click jacket for an audible click when you actuate the switch. They also feature all of the community acclaimed properties of Gateron's milky housing. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky Top Housing: Polycarbonate / Nylon Blend Bottom Hou,2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Milky-Blue_1200x1200.png?v=1649028374,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Milky-Blue_1200x1200.png?v=1649028374,Sold out,Default Title  - Sold out
109,Dangkeebs,https://dangkeebs.com/products/gateron-milky-brown,Gateron Milky Brown,product,Gateron Milky Browns are low tactility tactile switches. The stem incorporates a small tactile bump which allows for feedback as you type. They also feature all of the community acclaimed properties of Gateron Milky Switches. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Top Housi,2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Brown_b5242f36-33b8-40df-aada-4fdc83fc6805_1200x1200.png?v=1645066117,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Brown_b5242f36-33b8-40df-aada-4fdc83fc6805_1200x1200.png?v=1645066117,Add to cart,Default Title
110,Dangkeebs,https://dangkeebs.com/products/gateron-milky-red,Gateron Milky Red,product,"Gateron Milky Reds are excellent linear switches. They feature all of the community acclaimed properties of Gateron Milky Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Line",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8112_1200x1200.jpg?v=1602991682,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8112_1200x1200.jpg?v=1602991682,Sold out,Default Title  - Sold out
111,Dangkeebs,https://dangkeebs.com/products/gateron-milky-yellow,Gateron Milky Yellow,product,"Gateron Milky Yellows are extremely popular within the community for a reason. They're excellent linear switches, and extremely affordable. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbonate",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8032-2_1200x1200.jpg?v=1602991099,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8032-2_1200x1200.jpg?v=1602991099,Add to cart,Default Title
112,Dangkeebs,https://dangkeebs.com/products/gateron-milky-black,Gateron Milky Black,product,"Gateron Milky Blacks are excellent linear switches. They feature all of the community acclaimed properties of Gateron Milky Yellows with a slightly heavier spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Li",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Milky-Black_1200x1200.png?v=1644462189,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Milky-Black_1200x1200.png?v=1644462189,Add to cart,Default Title
113,Dangkeebs,https://dangkeebs.com/products/gateron-blue,Gateron Blue,product,"Gateron Blues incorporate a click jacket for an audible click when you actuate the switch. They also feature all of the community acclaimed properties of Gateron's milky top, black bottom housings.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky 4.0mm travel 60g actuation Black bott",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Blue_1200x1200.png?v=1644462224,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Blue_1200x1200.png?v=1644462224,Add to cart,Default Title
114,Dangkeebs,https://dangkeebs.com/products/gateron-brown,Gateron Brown,product,"Gateron Browns are low tactility tactile switches. The stem incorporates a small tactile bump which allows for feedback as you type. They also feature all of the community acclaimed properties of Gateron's milky top, black bottom switches.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Ta",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Brown_1200x1200.png?v=1645066097,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Gateron-Brown_1200x1200.png?v=1645066097,Add to cart,Default Title
115,Dangkeebs,https://dangkeebs.com/products/gateron-red,Gateron Red,product,"Gateron Reds are excellent linear switches. They feature all of the community acclaimed properties of Gateron Yellows with a slightly lighter spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm tra",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8252_1200x1200.jpg?v=1602996019,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8252_1200x1200.jpg?v=1602996019,Add to cart,Default Title
116,Dangkeebs,https://dangkeebs.com/products/gateron-yellow,Gateron Yellow,product,"Gateron Yellows are extremely popular within the community for a reason. They're excellent linear switches, and extremely affordable. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 50g actuation Black",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8232_1200x1200.jpg?v=1602995949,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8232_1200x1200.jpg?v=1602995949,Add to cart,Default Title
117,Dangkeebs,https://dangkeebs.com/products/gateron-black,Gateron Black,product,"Gateron Blacks are excellent linear switches. They feature all of the community acclaimed properties of Gateron Yellows with a slightly heavier spring weight. A little lube, and some films will make these perfect for any build.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm t",2.40,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8204-2_1200x1200.jpg?v=1602993583,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_8204-2_1200x1200.jpg?v=1602993583,Add to cart,Default Title
118,Dangkeebs,https://dangkeebs.com/products/ttc-golden-blue,TTC Golden Blue,product,"TTC Golden Blue's feature TTC's highly stable click jacket, a gold plated spring, and a silicone dampener located in the stem pole cavity to help reduce the bottom-out noise.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Clicky  4mm travel 37g actuation Gold plated spring Silicone dampen",6.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Golden-Blue-remeasured_1200x1200.png?v=1644186951,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Golden-Blue-remeasured_1200x1200.png?v=1644186951,Add to cart,Default Title
119,Dangkeebs,https://dangkeebs.com/products/ttc-golden-brown,TTC Golden Brown,product,TTC Golden Brown's are a light tactile with slightly more tactility than a traditional brown switch.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4mm travel 55g actuation / 63g bottom out Lightly lubed 3 Pin,5.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Golden-Brown_1200x1200.png?v=1649028481,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Golden-Brown_1200x1200.png?v=1649028481,Add to cart,Default Title
120,Dangkeebs,https://dangkeebs.com/products/ttc-watermelon-milkshake,TTC Watermelon Milkshake,product,"TTC Watermelon Milkshake's are bold switches featuring moderate, slightly sharp tactility, and a gold plated spring. The tactility is slightly more than a MX brown, but slightly less than a MX clear.  Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4mm travel 45g actuation / 63g bot",5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Watermelon-Milkshake_1200x1200.png?v=1644186964,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Watermelon-Milkshake_1200x1200.png?v=1644186964,Sold out,Default Title  - Sold out
121,Dangkeebs,https://dangkeebs.com/products/ttc-bluish-white,TTC Bluish White,product,"TTC Bluish Whites are a unique tactile switch featuring a double coil long spring, mute bottom, and dust proof stem. The double coil spring allows for a very satisfying, snappy typing experience. While the silicone dampener located in the stem pole cavity helps reduce the bottom-out noise. The dust proof stem assures p",5.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Bluish-White_1200x1200.png?v=1649028468,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/TTC-Bluish-White_1200x1200.png?v=1649028468,Add to cart,Default Title
122,Dangkeebs,https://dangkeebs.com/products/cherry-brown,Cherry - Brown,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel 45g actuation PCB mount (5-pin) UNLUBED  ,4.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0835_1200x1200.jpg?v=1619243406,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0835_1200x1200.jpg?v=1619243406,Sold out,Default Title  - Sold out
123,Dangkeebs,https://dangkeebs.com/products/cherry-hyperglide-brown,Cherry Hyperglide - Brown,product,"Hyperglide Cherry Browns were announced during CES 2020. These switches feature Cherry's new 'Hyperglide' tooling. The result of this new tooling is increased smoothness, tighter tolerances, and an increased service life of &gt;100million actuations. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specific",4.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Cherry-MX-Hyperglide-Brown_1200x1200.png?v=1644462264,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Cherry-MX-Hyperglide-Brown_1200x1200.png?v=1644462264,Sold out,Default Title  - Sold out
124,Dangkeebs,https://dangkeebs.com/products/cherry-red,Cherry - Red,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel 45g actuation PCB mount (5-pin) UNLUBED  ,4.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0874_1200x1200.jpg?v=1619243290,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0874_1200x1200.jpg?v=1619243290,Sold out,Default Title  - Sold out
125,Dangkeebs,https://dangkeebs.com/products/cherry-hyperglide-red,Cherry Hyperglide - Red,product,"Hyperglide Cherry Reds were announced during CES 2020. These switches feature Cherry's new 'Hyperglide' tooling. The result of this new tooling is increased smoothness, tighter tolerances, and an increased service life of &gt;100million actuations. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specificat",4.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0874_1ab85c68-ca45-4022-8e84-f28b17cfcb76_1200x1200.jpg?v=1620788646,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0874_1ab85c68-ca45-4022-8e84-f28b17cfcb76_1200x1200.jpg?v=1620788646,Add to cart,Default Title
126,Dangkeebs,https://dangkeebs.com/products/cherry-hyperglide-black,Cherry Hyperglide - Black,product,"Hyperglide Cherry Blacks were announced during CES 2020. These switches feature Cherry's new 'Hyperglide' tooling. The result of this new tooling is increased smoothness, tighter tolerances, and an increased service life of &gt;100million actuations.   Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specif",4.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0514-3_1200x1200.jpg?v=1619243629,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0514-3_1200x1200.jpg?v=1619243629,Add to cart,Default Title
127,Dangkeebs,https://dangkeebs.com/products/twilight,Twilight,product,"Twilights are not a JWK recolor. It was born out of a JWK frankenswitch combo that Pylon and brainandforce discovered independently while experimenting: combining the MX Clear-like stem from a Durock Medium Tactile switch with the tactile leaf of the Durock T1 housing. The result is a sharp, punchy, tactile switch, wit",5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Force-curve-5-6_1200x1200.png?v=1626827599,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Force-curve-5-6_1200x1200.png?v=1626827599,Sold out,Default Title  - Sold out
128,Dangkeebs,https://dangkeebs.com/products/durock-light-tactile-67g,Durock Light Tactile - 67g,product,"Durock Light Tactile's feature a baby tactile bump, burgundy stem, and smoky housing. They're similar to Cherry MX Browns, but with a Durock twist. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold p",5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0940-2_1200x1200.jpg?v=1619669330,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0940-2_1200x1200.jpg?v=1619669330,Add to cart,Default Title
129,Dangkeebs,https://dangkeebs.com/products/durock-medium-tactile-65g,Durock Medium Tactile - 65g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 65g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Medium-Tactile_1200x1200.png?v=1649037313,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Medium-Tactile_1200x1200.png?v=1649037313,Add to cart,Default Title
130,Dangkeebs,https://dangkeebs.com/products/durock-koala,Durock Koala,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Koala_1200x1200.png?v=1649028326,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Koala_1200x1200.png?v=1649028326,Add to cart,Default Title
131,Dangkeebs,https://dangkeebs.com/products/durock-t1,Durock T1,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0376_1200x1200.jpg?v=1614999771,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0376_1200x1200.jpg?v=1614999771,Add to cart,Default Title
132,Dangkeebs,https://dangkeebs.com/products/durock-pom-t1-67g,Durock Pom T1 - 67g,product,Durock POM T1's utilize a proprietary POM blend in both the housing and stem of the switch. This unique material provides deeper acoustic properties without sacrificing the smooth feel of Durock switches.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 4.0mm travel Stem: POM blen,7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-POM-T1-67g_1200x1200.png?v=1649028339,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-POM-T1-67g_1200x1200.png?v=1649028339,Add to cart,Default Title
133,Dangkeebs,https://dangkeebs.com/products/durock-silent-t1,Durock Silent T1 (Shrimp),product,"Durock Silent T1's are the silent version of Durock's popular T1 switch. They feature a turquoise housing, white stem, and silencing ring to mitigate sound. Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Silent Tactile 4.0mm travel Stem: POM with silencing ring Top Housing: Polycarbonate B",7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Shrimp_1200x1200.png?v=1644186844,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Shrimp_1200x1200.png?v=1644186844,Sold out,Default Title  - Sold out
134,Dangkeebs,https://dangkeebs.com/products/durock-linear-55g,Durock Linear - 55g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 55g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0335_1200x1200.jpg?v=1614998192,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0335_1200x1200.jpg?v=1614998192,Add to cart,Default Title
135,Dangkeebs,https://dangkeebs.com/products/durock-linear-62g,Durock Linear - 62g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 62g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0343_1200x1200.jpg?v=1614998742,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0343_1200x1200.jpg?v=1614998742,Add to cart,Default Title
136,Dangkeebs,https://dangkeebs.com/products/durock-linear-65g,Durock Linear - 65g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 65g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0351_1200x1200.jpg?v=1614998789,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0351_1200x1200.jpg?v=1614998789,Add to cart,Default Title
137,Dangkeebs,https://dangkeebs.com/products/durock-linear-67g,Durock Linear - 67g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0363-2_1200x1200.jpg?v=1614998815,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0363-2_1200x1200.jpg?v=1614998815,Add to cart,Default Title
